iter,ret,mdd
9014,429.93,3.46
9015,429.94,5.45
9016,430.03,5.31
9017,430.03,4.14
9018,430.05,3.65
9019,430.12,7.05
9020,430.16,6.6
9021,430.18,3.09
9022,430.19,3.65
9023,430.19,4.9
9024,430.24,2.91
9025,430.24,3.18
9026,430.26,4.52
9027,430.27,3.18
9028,430.28,3.41
9029,430.31,3.18
9030,430.36,5.37
9031,430.41,4.32
9032,430.65,3.68
9033,430.68,3.06
9034,430.69,4.21
9035,430.81,4.6
9036,430.88,4.11
9037,430.93,3.4
9038,431,4.43
9039,431.02,4.21
9040,431.05,5.24
9041,431.08,3.18
9042,431.16,2.83
9043,431.26,2.84
9044,431.34,3.65
9045,431.35,3.65
9046,431.38,3.1
9047,431.43,4.21
9048,431.43,4.63
9049,431.45,3.89
9050,431.49,4.84
9051,431.49,3.95
9052,431.49,3
9053,431.5,4.82
9054,431.5,3.18
9055,431.63,4.21
9056,431.64,3.7
9057,431.7,3.18
9058,431.72,3.53
9059,431.75,3.4
9060,431.8,3.18
9061,431.82,3.67
9062,431.84,5.24
9063,431.91,3.4
9064,432,3.18
9065,432.01,3.65
9066,432.03,3.95
9067,432.11,3.18
9068,432.12,3.42
9069,432.18,2.67
9070,432.2,4.11
9071,432.22,3.67
9072,432.23,3.05
9073,432.27,4.34
9074,432.41,3.96
9075,432.46,4.68
9076,432.47,4.04
9077,432.55,2.59
9078,432.57,3.89
9079,432.87,4.46
9080,432.91,4.68
9081,432.94,2.59
9082,432.99,3.18
9083,433.01,2.24
9084,433.02,2.67
9085,433.05,3.67
9086,433.11,5.03
9087,433.12,3.38
9088,433.15,4.12
9089,433.16,4.67
9090,433.19,4.43
9091,433.21,4.06
9092,433.22,2.92
9093,433.23,2.98
9094,433.24,4.08
9095,433.39,4.21
9096,433.44,3.17
9097,433.47,3.54
9098,433.56,3.18
9099,433.56,4.09
9100,433.61,4.89
9101,433.72,3.87
9102,433.73,4.21
9103,433.74,4.15
9104,433.75,6.26
9105,433.75,4.06
9106,433.85,4.73
9107,433.91,3.29
9108,433.92,2.54
9109,433.99,2.94
9110,434.08,3.18
9111,434.1,4.85
9112,434.18,3.53
9113,434.2,3.63
9114,434.28,4.46
9115,434.28,3.65
9116,434.32,3.39
9117,434.36,2.6
9118,434.42,3.71
9119,434.42,4.21
9120,434.48,3.76
9121,434.53,4.62
9122,434.55,3.18
9123,434.55,2.62
9124,434.61,3.35
9125,434.67,5.03
9126,434.67,2.59
9127,434.73,3.64
9128,434.74,4.21
9129,434.76,3.53
9130,434.8,4.21
9131,434.87,3.18
9132,434.88,5.73
9133,434.88,4.1
9134,434.89,4.21
9135,434.9,3.84
9136,434.93,2.52
9137,435,3.64
9138,435.02,4.19
9139,435.21,4.96
9140,435.41,3.78
9141,435.44,4.79
9142,435.55,3.76
9143,435.58,3.81
9144,435.62,3.18
9145,435.63,3.18
9146,435.73,4.9
9147,435.8,3.82
9148,435.84,4.74
9149,435.85,5.44
9150,435.93,3.67
9151,436,2.93
9152,436.02,5.91
9153,436.09,3.18
9154,436.1,2.79
9155,436.13,3.65
9156,436.17,3.76
9157,436.2,4.49
9158,436.21,3.73
9159,436.24,4.13
9160,436.28,3.87
9161,436.29,3.39
9162,436.3,4.25
9163,436.31,3.61
9164,436.36,3.69
9165,436.42,3.65
9166,436.45,3.72
9167,436.5,4.45
9168,436.6,3.18
9169,436.67,3.18
9170,436.72,3.26
9171,436.72,4.1
9172,436.73,4.68
9173,436.74,6.53
9174,436.86,5.78
9175,436.9,3.67
9176,436.94,3.51
9177,437.04,4.08
9178,437.13,3.97
9179,437.16,3.94
9180,437.22,4.21
9181,437.27,3.91
9182,437.41,4.41
9183,437.45,4.03
9184,437.51,3.47
9185,437.56,3.61
9186,437.57,3.64
9187,437.6,4.57
9188,437.68,3.42
9189,437.76,3.01
9190,437.9,3.84
9191,437.9,3.05
9192,437.99,3.89
9193,438.02,3.57
9194,438.21,3.67
9195,438.22,3.18
9196,438.23,6.73
9197,438.25,3.47
9198,438.33,2.81
9199,438.33,3.86
9200,438.38,3.68
9201,438.42,3.59
9202,438.44,2.85
9203,438.53,2.86
9204,438.57,3.13
9205,438.59,3.96
9206,438.63,3.67
9207,438.71,2.89
9208,438.74,3.18
9209,438.85,3.4
9210,438.88,4.21
9211,438.93,5.45
9212,438.95,5.36
9213,438.99,4.43
9214,439.2,3.18
9215,439.21,3.18
9216,439.29,4.21
9217,439.32,4.84
9218,439.38,3.46
9219,439.39,3.52
9220,439.42,3.17
9221,439.43,4.49
9222,439.44,4.76
9223,439.54,4.67
9224,439.62,3.18
9225,439.69,2.6
9226,439.79,3.18
9227,439.86,3.18
9228,439.86,4.27
9229,439.92,4.98
9230,439.92,4.63
9231,439.97,3.7
9232,440.01,4.7
9233,440.06,3.52
9234,440.09,3.83
9235,440.16,3.33
9236,440.22,3.65
9237,440.3,3.4
9238,440.37,3.31
9239,440.52,4.68
9240,440.52,3.18
9241,440.55,3.18
9242,440.62,3.82
9243,440.64,4.29
9244,440.71,4.24
9245,440.8,3.78
9246,440.84,3.65
9247,440.86,3.86
9248,441,3.55
9249,441,5.87
9250,441.03,4.14
9251,441.03,3.87
9252,441.15,3.18
9253,441.21,3.56
9254,441.24,4.27
9255,441.28,3.88
9256,441.35,3.63
9257,441.41,3.08
9258,441.46,3.18
9259,441.51,9.11
9260,441.59,2.63
9261,441.73,5.24
9262,441.8,3.18
9263,441.86,4.14
9264,441.92,3.51
9265,441.94,5.11
9266,441.95,4.43
9267,442.01,3.83
9268,442.26,2.98
9269,442.31,3.8
9270,442.37,3.92
9271,442.38,3.96
9272,442.46,3.18
9273,442.51,3.09
9274,442.51,4.37
9275,442.56,3.78
9276,442.59,4.86
9277,442.63,4.37
9278,442.66,3.4
9279,442.75,2.35
9280,442.78,5.74
9281,442.78,3.18
9282,442.89,2.6
9283,442.98,3.18
9284,442.98,4.41
9285,443.14,3.79
9286,443.21,3.1
9287,443.25,7.06
9288,443.37,4.3
9289,443.46,4.68
9290,443.47,4.14
9291,443.49,4.99
9292,443.53,2.67
9293,443.75,4.7
9294,443.97,3.18
9295,444.01,4.03
9296,444.23,3.23
9297,444.23,3.75
9298,444.31,3.18
9299,444.36,2.6
9300,444.49,4.44
9301,444.52,3.18
9302,444.62,3.64
9303,444.72,3.67
9304,444.77,2.6
9305,445.01,4.6
9306,445.03,4.44
9307,445.04,3.65
9308,445.12,4.68
9309,445.16,6.48
9310,445.17,4.12
9311,445.3,3.18
9312,445.53,3.42
9313,445.55,4.97
9314,445.58,3.63
9315,445.59,4.65
9316,445.6,3.4
9317,445.67,3.38
9318,445.77,3.18
9319,445.78,5.29
9320,445.81,4.11
9321,445.88,3.08
9322,445.88,3.18
9323,445.9,4.14
9324,445.96,5.4
9325,446.05,2.68
9326,446.1,4.78
9327,446.12,3.87
9328,446.22,3.18
9329,446.36,4.06
9330,446.37,3.65
9331,446.57,2.63
9332,446.58,3.67
9333,446.59,4.11
9334,446.65,4.21
9335,446.65,3.18
9336,446.65,3.42
9337,446.69,3.96
9338,446.75,3.35
9339,446.84,3.89
9340,446.88,3.17
9341,446.89,3.1
9342,446.9,2.83
9343,446.93,3.65
9344,446.94,4
9345,446.96,3.12
9346,447.03,4.76
9347,447.03,3.45
9348,447.04,3.65
9349,447.06,4.28
9350,447.15,3.18
9351,447.33,5.14
9352,447.45,3.4
9353,447.46,4.03
9354,447.49,5.7
9355,447.6,3.48
9356,447.63,3.08
9357,447.67,3.87
9358,447.78,5.24
9359,447.79,4.43
9360,447.8,4.1
9361,447.85,3.75
9362,447.94,4.94
9363,447.97,3.18
9364,448.03,3.97
9365,448.12,3.66
9366,448.16,4.15
9367,448.2,2.6
9368,448.21,2.9
9369,448.29,2.83
9370,448.29,3.96
9371,448.3,6.8
9372,448.43,3.18
9373,448.45,3.18
9374,448.47,4.45
9375,448.51,2.67
9376,448.54,4.68
9377,448.7,4.14
9378,448.78,4.16
9379,448.8,3.02
9380,448.8,4.76
9381,448.85,5.69
9382,448.89,3.18
9383,448.91,4.86
9384,448.92,2.13
9385,449.02,3.78
9386,449.12,2.63
9387,449.16,3.42
9388,449.18,3.96
9389,449.24,3.38
9390,449.28,3.42
9391,449.33,4.45
9392,449.37,3.4
9393,449.39,3.8
9394,449.41,3.64
9395,449.44,3.48
9396,449.55,5.16
9397,449.64,3.18
9398,449.76,4.43
9399,449.85,3.57
9400,449.9,3.67
9401,449.94,3.65
9402,450.03,4.75
9403,450.07,3.96
9404,450.11,3.86
9405,450.12,2.6
9406,450.21,4.31
9407,450.26,3.18
9408,450.31,2.92
9409,450.36,3.67
9410,450.37,2.93
9411,450.41,3.18
9412,450.56,3.35
9413,450.64,2.85
9414,450.64,4.27
9415,450.66,6.96
9416,450.73,3.13
9417,450.78,3.23
9418,450.8,3.62
9419,450.99,3.86
9420,451.22,6.12
9421,451.25,3.84
9422,451.28,3.48
9423,451.41,3.4
9424,451.48,3.09
9425,451.48,3.43
9426,451.65,5.07
9427,451.68,3.67
9428,451.68,6.35
9429,451.69,2.92
9430,451.72,3
9431,451.82,4.15
9432,451.83,3.67
9433,451.83,4.68
9434,451.85,4.35
9435,452.01,3.65
9436,452.02,3.57
9437,452.03,3.04
9438,452.09,3.63
9439,452.15,4.59
9440,452.17,4.81
9441,452.19,4.21
9442,452.53,4.34
9443,452.72,3.42
9444,452.84,3.18
9445,452.89,4.7
9446,452.92,2.75
9447,453.09,4.44
9448,453.14,2.59
9449,453.19,4.65
9450,453.24,4.64
9451,453.37,4.68
9452,453.39,3.18
9453,453.4,5.24
9454,453.45,6.35
9455,453.49,6.03
9456,453.51,4.58
9457,453.52,3.87
9458,453.55,3.18
9459,453.59,2.92
9460,453.67,4.62
9461,453.82,3.96
9462,453.83,3.23
9463,453.93,4.19
9464,454.04,3.18
9465,454.12,3.3
9466,454.15,3.72
9467,454.37,3.67
9468,454.39,2.31
9469,454.48,3.39
9470,454.53,2.96
9471,454.58,3.64
9472,454.64,3.67
9473,454.66,3.65
9474,454.69,2.56
9475,454.82,4.21
9476,454.82,3.6
9477,454.84,3.26
9478,454.86,3.96
9479,454.88,3.51
9480,454.93,2.78
9481,455.16,3.31
9482,455.23,3.84
9483,455.24,3.38
9484,455.28,3.17
9485,455.33,3.33
9486,455.5,3.3
9487,455.54,3.18
9488,455.77,4.24
9489,455.89,3.06
9490,455.98,3.33
9491,456.03,4.43
9492,456.06,4.55
9493,456.06,3.2
9494,456.12,3.65
9495,456.13,3.18
9496,456.23,2.95
9497,456.29,3.18
9498,456.35,4.67
9499,456.4,3.18
9500,456.4,2.86
9501,456.43,3.42
9502,456.49,3.96
9503,456.59,4.49
9504,456.65,2.98
9505,456.68,3.24
9506,456.69,4.06
9507,456.7,2.82
9508,456.76,3.31
9509,456.77,5.87
9510,456.99,4.48
9511,457.01,4.87
9512,457.07,3.73
9513,457.13,4.21
9514,457.22,2.29
9515,457.24,3.65
9516,457.24,4.3
9517,457.35,3.18
9518,457.4,3.64
9519,457.4,3.22
9520,457.41,4.18
9521,457.47,3.37
9522,457.58,3.65
9523,457.7,3.45
9524,457.71,3.59
9525,457.76,3.2
9526,457.84,3.33
9527,458.05,3.07
9528,458.05,5.24
9529,458.06,2.63
9530,458.07,3.46
9531,458.12,4.34
9532,458.12,3.8
9533,458.21,3.18
9534,458.26,3.07
9535,458.26,3.7
9536,458.32,6.46
9537,458.37,4.31
9538,458.43,3.18
9539,458.7,3.65
9540,458.7,3.2
9541,458.71,2.24
9542,458.77,4.7
9543,458.79,2.92
9544,458.82,3.18
9545,458.87,3.96
9546,458.91,2.71
9547,459.2,3.82
9548,459.28,4.21
9549,459.51,2.63
9550,459.57,3.42
9551,459.63,2.73
9552,459.74,3.67
9553,459.82,5.82
9554,460.01,3.85
9555,460.02,3.18
9556,460.06,4.43
9557,460.07,2.92
9558,460.08,3.34
9559,460.11,3.65
9560,460.23,2.59
9561,460.27,4.41
9562,460.45,3.18
9563,460.47,3.67
9564,460.54,3.29
9565,460.56,3.36
9566,460.6,3.18
9567,460.72,5.14
9568,460.79,3.67
9569,460.91,3.18
9570,461.02,4.89
9571,461.07,2.76
9572,461.17,4.63
9573,461.26,4.21
9574,461.26,3.18
9575,461.32,3.81
9576,461.33,5.03
9577,461.36,3.11
9578,461.39,4.11
9579,461.44,6.06
9580,461.54,3.79
9581,461.63,2.63
9582,461.73,3.81
9583,461.84,4.34
9584,461.96,3.65
9585,462.01,3.18
9586,462.06,3.2
9587,462.23,3.7
9588,462.26,4.12
9589,462.36,3.18
9590,462.57,4.33
9591,462.58,3.65
9592,462.61,2.13
9593,462.64,3.1
9594,462.8,3.75
9595,462.85,3.18
9596,462.91,3.59
9597,462.91,2.99
9598,462.96,4.12
9599,463.2,3.91
9600,463.22,3.18
9601,463.27,3.33
9602,463.29,3.18
9603,463.33,3.79
9604,463.34,3.18
9605,463.34,4.39
9606,463.42,3.18
9607,463.57,3.4
9608,463.62,3.9
9609,463.71,3.18
9610,463.88,3.76
9611,463.89,3.33
9612,464.06,2.9
9613,464.14,4.27
9614,464.17,3.18
9615,464.32,4.89
9616,464.4,5.11
9617,464.66,3.36
9618,464.71,3.8
9619,464.77,3.63
9620,464.77,4.21
9621,464.9,3.69
9622,464.98,2.82
9623,465.08,4.14
9624,465.09,4.14
9625,465.14,4.53
9626,465.2,3.4
9627,465.2,4.04
9628,465.32,3.65
9629,465.42,3.54
9630,465.53,3.28
9631,465.64,4.36
9632,465.91,4.42
9633,465.91,4.65
9634,466.09,3.67
9635,466.24,4.82
9636,466.24,4.21
9637,466.26,2.63
9638,466.26,3.71
9639,466.27,2.43
9640,466.47,3.07
9641,466.56,3.2
9642,466.58,3.64
9643,466.62,3.65
9644,466.64,3.04
9645,466.66,4.7
9646,466.8,3.07
9647,466.83,3.83
9648,466.92,2.35
9649,467.07,4.9
9650,467.09,3.33
9651,467.14,2.6
9652,467.15,3.64
9653,467.2,3.42
9654,467.42,3.18
9655,467.54,3.65
9656,467.61,3.48
9657,467.7,3.65
9658,467.79,3.18
9659,467.79,3.18
9660,467.8,3.18
9661,467.84,4.12
9662,467.96,2.94
9663,468.05,3.35
9664,468.16,4.91
9665,468.2,3.65
9666,468.28,3.18
9667,468.3,3.65
9668,468.38,4.32
9669,468.43,3.24
9670,468.44,3.97
9671,468.59,2.35
9672,468.63,4.21
9673,468.74,3.5
9674,468.87,5.54
9675,468.99,3.63
9676,469.1,3.65
9677,469.14,2.89
9678,469.2,3.87
9679,469.38,4.82
9680,469.63,3.81
9681,469.8,3.18
9682,469.88,2.35
9683,469.94,4.45
9684,469.96,5.79
9685,469.97,5.41
9686,470.08,4.21
9687,470.17,3.15
9688,470.22,3.83
9689,470.25,4.56
9690,470.34,3.54
9691,470.41,3.18
9692,470.45,3.18
9693,470.58,9.16
9694,470.66,3.21
9695,470.77,3.18
9696,470.81,3.23
9697,470.93,3.18
9698,470.94,4.99
9699,471.06,2.59
9700,471.18,5.1
9701,471.2,5.37
9702,471.27,3.69
9703,471.28,3.16
9704,471.36,4.67
9705,471.39,3.42
9706,471.56,3.96
9707,471.63,4.18
9708,471.73,4.04
9709,471.85,2.67
9710,471.9,4.83
9711,472.06,4.99
9712,472.13,6.62
9713,472.55,3.18
9714,472.65,5.24
9715,472.73,3.18
9716,472.74,4.44
9717,472.87,5.11
9718,472.95,3.08
9719,473.1,2.95
9720,473.16,7.16
9721,473.2,3.64
9722,473.21,3.34
9723,473.26,3.18
9724,473.27,3.65
9725,473.27,3.32
9726,473.39,3.18
9727,473.58,3.55
9728,473.62,3.18
9729,473.7,4.72
9730,473.93,4.37
9731,473.94,3.52
9732,474.11,2.7
9733,474.12,4.96
9734,474.24,4.14
9735,474.27,3.18
9736,474.31,3.65
9737,474.36,3.08
9738,474.65,3.64
9739,474.78,2.59
9740,475.18,2.6
9741,475.18,4.39
9742,475.33,3.1
9743,475.35,3.67
9744,475.58,2.35
9745,475.7,5.7
9746,475.79,5.01
9747,475.92,3.87
9748,476.05,3.58
9749,476.07,4.11
9750,476.32,2.94
9751,476.44,2.93
9752,476.48,4.21
9753,476.51,4.77
9754,476.59,2.67
9755,476.8,2.99
9756,476.88,4.7
9757,476.94,4.26
9758,476.95,3.66
9759,477.03,2.83
9760,477.26,4.72
9761,477.35,2.94
9762,477.36,5.14
9763,477.38,4.83
9764,477.56,3.28
9765,477.75,3.18
9766,477.94,2.87
9767,478.26,4.13
9768,478.29,2.97
9769,478.53,2.74
9770,478.9,4.21
9771,478.94,3.17
9772,479.49,2.13
9773,479.52,2.81
9774,479.53,3.14
9775,479.58,3.39
9776,479.83,3.18
9777,479.86,3.18
9778,480.12,3.91
9779,480.17,3.18
9780,480.56,3.86
9781,480.8,3.18
9782,480.89,2.13
9783,480.92,2.82
9784,480.93,3.39
9785,481.01,5.1
9786,481.22,4.17
9787,481.72,2.68
9788,482.12,4.07
9789,482.12,4.34
9790,482.18,3.18
9791,482.28,3.1
9792,482.31,2.6
9793,482.31,2.86
9794,482.5,3.61
9795,482.74,4.74
9796,483.31,3.35
9797,483.84,3.42
9798,483.88,2.59
9799,483.96,3.29
9800,483.98,3.14
9801,483.99,6
9802,484.21,2.92
9803,484.3,4.5
9804,484.55,3.87
9805,484.59,3.27
9806,484.7,3.55
9807,485,3.4
9808,485.15,3.18
9809,485.48,3.89
9810,485.91,2.35
9811,485.94,3.54
9812,486.79,3.18
9813,487.02,3.1
9814,487.08,3.18
9815,487.41,3.18
9816,487.51,2.83
9817,487.54,4.11
9818,487.67,3.06
9819,487.71,2.63
9820,487.93,2.66
9821,487.99,3.1
9822,488.23,4.41
9823,488.35,3.18
9824,488.6,3.62
9825,488.63,3.33
9826,488.76,2.92
9827,489.04,4.37
9828,489.22,3.65
9829,489.35,3.07
9830,489.42,2.87
9831,489.48,3.32
9832,489.54,2.94
9833,489.76,3.4
9834,489.79,3.32
9835,489.96,5.56
9836,490.02,3.32
9837,490.07,3.78
9838,490.28,3.53
9839,490.32,4.14
9840,490.58,3.18
9841,490.69,4.26
9842,490.72,3.71
9843,491.09,4.06
9844,491.19,3.29
9845,491.54,4.07
9846,491.66,2.25
9847,492.07,4.91
9848,492.49,3.44
9849,492.71,3.59
9850,492.91,3.18
9851,493.22,3.58
9852,493.45,2.6
9853,493.78,3.31
9854,494,3.4
9855,494.02,2.13
9856,494.31,3.82
9857,494.69,3.84
9858,494.71,2.6
9859,494.85,4.38
9860,495.05,2.96
9861,495.2,3.07
9862,495.2,3.96
9863,495.34,2.63
9864,495.57,3.26
9865,495.73,3.46
9866,495.77,2.81
9867,496.01,5.2
9868,496.19,3.65
9869,496.32,3.22
9870,496.53,4.89
9871,496.84,4.93
9872,496.88,2.84
9873,497.35,3.87
9874,497.76,3.78
9875,498.57,2.72
9876,498.92,3.65
9877,499.25,3.71
9878,499.43,3.52
9879,499.59,4.9
9880,500.44,3.67
9881,500.48,3.41
9882,500.6,3.18
9883,500.6,3.89
9884,500.78,2.6
9885,501.24,2.63
9886,501.34,3.65
9887,501.38,3.65
9888,501.57,2.6
9889,501.6,2.56
9890,502.05,3.18
9891,502.08,4.21
9892,502.44,3.18
9893,502.69,2.13
9894,502.72,3.64
9895,502.74,4.14
9896,503.12,3.72
9897,503.41,2.93
9898,503.92,3.76
9899,504.14,3.18
9900,504.19,4.91
9901,504.21,4.29
9902,504.4,3.61
9903,504.61,2.98
9904,504.69,3.39
9905,504.8,4.06
9906,504.84,4.92
9907,504.84,3.3
9908,504.85,3
9909,505.26,4.43
9910,505.75,3.65
9911,506.08,3.18
9912,506.39,3.4
9913,506.43,3.8
9914,506.55,2.35
9915,506.69,4.14
9916,507.96,4.01
9917,508.47,4.25
9918,508.82,3.65
9919,508.84,4.02
9920,509.08,3.07
9921,509.26,2.6
9922,510.39,4.21
9923,511.9,3.09
9924,512.5,4.42
9925,513.52,3.31
9926,513.6,4.53
9927,513.61,4.92
9928,513.99,3.08
9929,514.16,3.36
9930,514.23,2.69
9931,514.34,3.29
9932,514.46,3.53
9933,514.84,2.92
9934,515.59,3.18
9935,515.99,2.13
9936,516.24,4.68
9937,517.22,2.59
9938,518.18,3.09
9939,518.22,3.18
9940,518.28,3.39
9941,518.52,3.18
9942,519.8,4.35
9943,519.88,2.93
9944,520.44,3.65
9945,520.87,2.6
9946,521.61,4.36
9947,521.74,3.79
9948,522.42,6.02
9949,523.01,2.13
9950,523.38,3.04
9951,523.58,3.08
9952,524.67,2.83
9953,525.61,2.85
9954,525.7,2.92
9955,527.67,3.24
9956,528.11,3.06
9957,528.34,4.21
9958,528.68,3.18
9959,528.93,3.18
9960,530.46,3.85
9961,530.61,3.18
9962,531.05,3.18
9963,531.48,3.26
9964,532.45,3.32
9965,532.91,3.18
9966,533.54,3.39
9967,534.41,2.63
9968,534.92,2.32
9969,535.12,3.87
9970,535.99,4.21
9971,536.02,2.93
9972,537.11,3.08
9973,538.13,3.78
9974,538.25,3.89
9975,539.23,3.18
9976,539.3,3.49
9977,541.9,3.96
9978,549.23,3.65
9979,549.4,2.92
9980,552.11,3.01
9981,553.99,3.31
9982,558.49,3.11
9983,560.14,4.95
9984,561.31,2.97
9985,561.48,3.67
9986,563.91,2.35
9987,564.49,5.24
9988,564.81,5.31
9989,565.09,3.56
9990,565.45,3.04
9991,567.09,2.6
9992,567.93,3.19
9993,569.57,2.6
9994,571.38,3.18
9995,581.31,2.17
9996,589.01,2.13
9997,589.34,2.13
9998,592.11,3.4
9999,602.79,2.92
